"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [09] (Box 9)-17: 0094 - ゲンガー - A7EC8551D7C3.pk9","ゲンガー","ゲンガー","おくびょう","F","3068","ドラゴン","のろわれボディ","シャドーボール","ヘドロばくだん","こごえるかぜ","みちづれ","きあいのタスキ","262","121","156","359","186","350","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","8551D7C3","50DEEF18","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","16","24","8","3","3","3","3","あやしいひかり","したでなめる","(なし)","(なし)","42988","255","2026","5","13","2026","5","13"
"main @ [09] (Box 9)-13: 0094 - ゲンガー - B68659803B4C.pk9","ゲンガー","ゲンガー","おくびょう","M","2793","ドラゴン","のろわれボディ","シャドーボール","ヘドロばくだん","こごえるかぜ","みちづれ","きあいのタスキ","262","121","156","359","186","350","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","59803B4C","7C11D281","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","4","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","16","24","8","3","3","3","3","あやしいひかり","したでなめる","(なし)","(なし)","46726","255","2026","5","13","2026","5","13"
"main @ [09] (Box 9)-25: 0094 - ゲンガー - 787A09B07260.pk9","ゲンガー","ゲンガー","おくびょう","M","3699","ドラゴン","のろわれボディ","シャドーボール","ヘドロウェーブ","きあいだま","みがわり","(なし)","262","121","156","359","186","350","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","09B07260","D46E335C","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","4","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","16","8","16","3","3","3","3","あやしいひかり","したでなめる","(なし)","(なし)","30842","255","2026","5","13","2026","5","13"
"main @ [32] (Box 32)-08: 0658 - ゲッコウガ - C4D4034762E6.pk9","ゲッコウガ","ゲッコウガ","おくびょう","M","0473","ドラゴン","へんげんじざい","なみのり","れいとうビーム","ヘドロウェーブ","とんぼがえり","きあいのタスキ","286","175","170","305","178","377","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","034762E6","73CB6E55","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","4","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","16","16","32","3","3","3","3","はたく","なきごえ","(なし)","(なし)","50388","255","2026","5","16","2026","5","16"
"main @ [30] (Box 30)-26: 0740 - ケケンカニ - 299FDD91F1F0.pk9","ケケンカニ","ケケンカニ","ゆうかん","M","2048","こおり","いかりのつぼ","れいとうパンチ","ドレインパンチ","じしん","いわなだれ","(なし)","398","399","191","160","170","81","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","DD91F1F0","6629E629","31","31","31","31","31","0","1000000","100","252","252","6","0","0","0","0","0","0","0","0","0","i","4","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","16","16","16","3","3","3","3","はさむ","(なし)","(なし)","(なし)","10655","255","2026","5","25","2026","5","25"
"main @ [31] (Box 31)-25: 0956 - クエスパトラ - 6015CDB0596A.pk9","クエスパトラ","クエスパトラ","おくびょう","F","0928","ドラゴン","かそく","めいそう","まもる","みがわり","バトンタッチ","たべのこし","394","112","157","238","156","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","CDB0596A","3C3C0637","31","0","31","31","31","31","1059860","100","252","0","6","0","0","252","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","16","64","3","3","3","3","なきごえ","つつく","(なし)","(なし)","24597","255","2026","5","16","2026","5","16"
"main @ [31] (Box 31)-26: 0956 - クエスパトラ - 21FBBC1D6539.pk9","クエスパトラ","クエスパトラ","おくびょう","F","0154","ドラゴン","かそく","ルミナコリジョン","めいそう","みがわり","バトンタッチ","オボンのみ","332","112","156","301","156","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","BC1D6539","F55AFCF8","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","32","16","64","3","3","3","3","なきごえ","つつく","(なし)","(なし)","8699","255","2026","5","16","2026","5","16"
"main @ [31] (Box 31)-30: 0956 - クエスパトラ - 2C3CB1360360.pk9","クエスパトラ","クエスパトラ","おくびょう","F","4024","ドラゴン","かそく","ルミナコリジョン","めいそう","まもる","バトンタッチ","きあいのタスキ","332","112","156","301","156","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","B1360360","8A4271CA","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","32","16","64","3","3","3","3","なきごえ","つつく","(なし)","(なし)","11324","255","2026","5","16","2026","5","16"
"main @ [31] (Box 31)-24: 0956 - クエスパトラ - 76B3F1665273.pk9","クエスパトラ","クエスパトラ","ずぶとい","F","3017","ドラゴン","かそく","ルミナコリジョン","めいそう","みがわり","バトンタッチ","オボンのみ","394","112","240","238","157","246","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","F1665273","4E37F2A4","31","0","31","31","31","31","1059860","100","252","0","252","0","6","0","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","32","16","64","3","3","3","3","なきごえ","つつく","(なし)","(なし)","30387","255","2026","5","16","2026","5","16"
"main @ [31] (Box 31)-12: 0956 - クエスパトラ - 82715F6A0AEE.pk9","クエスパトラ","クエスパトラ","おくびょう","F","1771","ドラゴン","かそく","ルミナコリジョン","マジカルシャイン","めいそう","みがわり","オボンのみ","332","112","156","301","156","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","5F6A0AEE","DF76B1C7","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","16","32","16","3","3","3","3","なきごえ","つつく","(なし)","(なし)","33393","255","2026","5","16","2026","5","16"
"main @ [31] (Box 31)-16: 0956 - クエスパトラ - EA8FACD18FA3.pk9","クエスパトラ","クエスパトラ","おくびょう","F","2642","ドラゴン","かそく","ルミナコリジョン","めいそう","みがわり","バトンタッチ","オボンのみ","394","112","157","238","156","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","ACD18FA3","0AC2AFE6","31","0","31","31","31","31","1059860","100","252","0","6","0","0","252","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","32","16","64","3","3","3","3","なきごえ","つつく","(なし)","(なし)","60047","255","2026","5","16","2026","5","16"
"main @ [31] (Box 31)-11: 0956 - クエスパトラ - 1B8896886A30.pk9","クエスパトラ","クエスパトラ","ずぶとい","F","3966","ドラゴン","かそく","めいそう","まもる","みがわり","バトンタッチ","たべのこし","394","112","240","238","157","246","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","96886A30","F3AA044B","31","0","31","31","31","31","1059860","100","252","0","252","0","6","0","0","0","0","0","0","0","i","4","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","16","64","3","3","3","3","なきごえ","つつく","(なし)","(なし)","7048","255","2026","5","16","2026","5","16"
"main @ [19] (Box 19)-13: 0970 - キラフロル - 9DE34AB23806.pk9","キラフロル","キラフロル","ひかえめ","M","0932","ドラゴン","どくげしょう","ステルスロック","エナジーボール","どくどく","だいちのちから","きあいのタスキ","308","103","216","394","198","271","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","4AB23806","025E381E","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","16","16","3","3","3","3","いわおとし","かたくなる","うちおとす","(なし)","40419","255","2026","5","14","2026","5","14"
"main @ [19] (Box 19)-15: 0970 - キラフロル - 5B773018EB1B.pk9","キラフロル","キラフロル","おくびょう","M","0204","ドラゴン","どくげしょう","ステルスロック","キラースピン","マッドショット","おきみやげ","きあいのタスキ","308","103","216","359","198","298","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","3018EB1B","7BD37713","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","24","24","16","3","3","3","3","いわおとし","かたくなる","うちおとす","(なし)","23415","255","2026","5","14","2026","5","14"
"main @ [19] (Box 19)-02: 0970 - キラフロル - 2371BBDAF4BB.pk9","キラフロル","キラフロル","ひかえめ","M","2238","ドラゴン","どくげしょう","いわおとし","かたくなる","うちおとす","(なし)","(なし)","308","103","216","394","198","271","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","BBDAF4BB","A8A52343","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","15","30","15","0","0","0","0","0","いわおとし","かたくなる","うちおとす","(なし)","9073","255","2026","5","14","2026","5","14"
"main @ [19] (Box 19)-14: 0970 - キラフロル - 15DA8955A8D9.pk9","キラフロル","キラフロル","おくびょう","M","1568","ドラゴン","どくげしょう","ステルスロック","キラースピン","マッドショット","パワージェム","きあいのタスキ","308","103","216","359","198","298","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","8955A8D9","1F5D7D5A","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","24","24","32","3","3","3","3","いわおとし","かたくなる","うちおとす","(なし)","5594","255","2026","5","14","2026","5","14"
"main @ [19] (Box 19)-16: 0970 - キラフロル - 112A0A54B9C5.pk9","キラフロル","キラフロル","ひかえめ","F","1243","ドラゴン","どくげしょう","ステルスロック","エナジーボール","どくどく","だいちのちから","きあいのタスキ","308","103","216","394","198","271","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","0A54B9C5","F4ABB916","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","1","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","16","16","3","3","3","3","いわおとし","かたくなる","うちおとす","(なし)","4394","255","2026","5","14","2026","5","14"
"main @ [19] (Box 19)-07: 0970 - キラフロル - B5535E105725.pk9","キラフロル","キラフロル","ひかえめ","M","1241","ドラゴン","どくげしょう","ステルスロック","エナジーボール","どくどく","だいちのちから","きあいのタスキ","308","103","216","394","198","271","南１番エリア","通信交換 (タマゴ)","モンスターボール","i","スカーレット","Japanese","True","Egg","5E105725","46AF0B3D","31","0","31","31","31","31","1059860","100","6","0","0","252","0","252","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","16","16","3","3","3","3","いわおとし","かたくなる","うちおとす","(なし)","46419","255","2026","5","14","2026","5","14"
